user_id,party,state,chamber,10,25,0,12,16,2,13,1,7,15,18,3,20,21,6,14,19,4,8,17,5
17494010,democrat,NY,senate,229,91,220,555,21,186,25,214,749,57,100,115,3,3,149,31,66,13,5,21,4
816282029276938240,democrat,NV,house,46,18,212,46,8,63,1,23,53,43,124,49,7,7,18,17,12,3,15,9,0
745372686596120576,democrat,FL,house,13,10,76,4,3,41,0,1,15,0,4,3,0,0,1,2,0,0,0,0,0
26637348,democrat,HI,house,70,90,165,83,84,89,15,24,167,13,17,164,1,3,131,14,8,2,17,23,0
377609596,democrat,CA,house,142,25,350,127,37,158,10,61,808,28,58,41,1,0,86,11,3,4,1,9,0
137794015,democrat,FL,house,100,57,198,112,101,612,0,32,414,88,57,83,18,2,250,14,4,1,7,11,1
368472546,democrat,NM,house,108,56,710,162,28,87,10,133,300,286,50,23,19,1,5,244,16,0,50,55,0
22523087,democrat,TN,house,56,16,80,55,0,26,4,9,118,20,17,20,0,0,18,2,5,9,0,1,4
47724293,democrat,MN,senate,276,33,676,358,26,60,68,59,660,87,35,8,11,0,21,49,9,3,8,11,0
461720085,democrat,MA,house,69,0,223,190,4,30,0,7,260,19,21,12,0,0,4,10,0,0,0,8,0
72198806,democrat,NY,senate,588,108,269,251,47,315,3,50,922,62,116,54,19,0,45,56,4,6,5,2,0
33537967,democrat,MN,senate,159,76,618,299,57,135,78,28,511,64,51,71,6,1,94,24,30,27,12,24,0
29501253,democrat,CA,house,39,23,30,20,8,76,1,19,276,1,27,48,0,0,127,1,4,2,3,0,0
515822213,democrat,MT,senate,37,62,95,119,35,26,64,38,178,55,7,163,0,2,0,17,12,7,66,7,1
248735463,democrat,CA,house,390,86,331,285,117,171,7,131,369,57,109,99,59,12,128,68,6,3,8,5,0
24768753,democrat,OH,senate,243,57,631,457,74,71,12,293,907,98,27,26,13,7,15,135,14,3,2,22,2
15808765,democrat,NJ,senate,249,26,479,111,29,171,6,69,646,45,60,28,11,4,68,36,10,2,0,12,0
803694179079458816,democrat,CA,senate,89,18,87,34,15,87,0,8,123,15,90,8,2,2,17,10,2,3,9,4,0
119250381,democrat,NY,house,143,17,152,119,7,130,0,50,309,5,26,11,2,0,15,15,5,0,2,4,0
117501995,democrat,WA,senate,152,191,115,634,298,125,81,138,283,70,71,85,14,50,25,56,227,95,292,149,11
21406834,democrat,MA,senate,410,122,170,287,214,227,7,91,527,42,123,207,1,4,174,18,125,106,7,176,1
460376288,democrat,ND,senate,41,43,451,290,2,55,265,31,263,33,5,69,9,1,7,23,8,0,35,60,9
303633791,democrat,CA,house,51,9,367,27,22,25,1,31,228,18,36,5,6,0,18,15,2,4,1,10,0
357606935,democrat,MA,senate,66,21,107,45,10,49,0,30,223,26,22,11,3,1,6,8,3,0,6,7,0
109287731,democrat,NH,senate,109,66,156,309,73,132,17,44,210,44,36,164,2,1,146,9,17,11,15,20,9
784965392,democrat,WI,house,48,13,31,39,5,17,1,17,146,3,14,6,2,0,12,3,0,0,1,0,0
1071840474,democrat,IL,house,63,51,177,127,43,90,8,54,116,77,49,98,19,7,78,27,13,1,5,3,1
995193054,democrat,WA,house,134,79,157,179,49,46,38,77,67,73,35,31,43,23,22,57,13,6,28,24,7
13491312,democrat,OH,house,102,54,220,130,32,75,16,104,160,52,51,92,12,4,52,49,11,7,4,18,3
15954997,democrat,OR,house,71,10,70,59,49,76,51,40,215,12,29,22,7,0,22,4,7,5,13,3,0
816157667882373120,democrat,CA,house,24,63,95,22,48,91,10,24,34,14,45,35,6,2,1,13,9,3,12,22,0
193441812,democrat,WA,house,337,25,771,227,97,206,8,73,880,73,222,14,15,3,25,56,4,4,9,25,1
555355209,democrat,FL,senate,55,158,323,137,174,90,4,33,410,43,87,19,1,4,52,19,28,6,0,14,0
18909919,democrat,RI,house,94,135,408,165,65,98,39,63,184,157,27,219,17,10,50,35,38,50,15,18,0
172858784,democrat,VA,senate,59,10,133,50,9,71,4,27,124,23,33,49,0,0,37,7,1,2,2,8,2
308794407,democrat,IL,senate,129,25,84,196,62,294,12,24,415,63,283,29,6,7,88,5,4,21,3,6,1
381577682,democrat,DE,senate,17,2,78,31,36,19,2,14,72,6,13,11,1,0,3,7,1,0,0,1,0
18137749,democrat,MD,senate,73,45,84,123,26,101,8,133,323,30,43,35,1,8,94,6,10,10,1,5,0
431105217,democrat,NJ,house,47,47,283,41,15,84,1,148,258,32,9,67,1,1,15,25,31,2,3,0,5
309070309,democrat,WI,house,39,12,185,63,1,32,2,78,452,15,16,15,1,0,41,4,5,0,3,5,0
278124059,democrat,CT,senate,233,107,72,197,26,516,15,57,831,43,99,130,7,3,326,10,28,14,5,10,1
941000686275387392,democrat,MN,senate,73,56,280,279,43,42,174,70,150,110,38,46,25,20,17,53,15,37,9,59,0
1061029050,democrat,ND,senate,150,294,288,699,47,457,657,141,309,153,51,255,21,11,32,109,65,21,117,242,20
266719387,democrat,MD,house,18,1,19,5,1,2,0,0,64,1,3,1,0,0,0,3,0,0,0,0,0
20747881,democrat,AZ,house,89,8,273,345,1,37,5,14,408,48,32,115,23,0,4,30,1,1,12,5,0
164007407,democrat,NY,house,115,24,196,144,58,77,3,28,200,19,49,34,12,0,182,6,2,4,3,7,0
1045110018,democrat,MI,house,72,50,193,91,206,82,16,99,150,45,59,97,18,4,21,58,16,5,13,5,1
1135486501,democrat,CA,house,148,170,251,211,150,145,12,143,252,102,163,211,17,38,64,40,40,11,39,47,7
942156122,democrat,CA,house,114,44,411,93,10,305,5,113,670,33,44,78,2,0,178,10,25,2,1,7,0
161791703,democrat,VA,house,72,84,215,118,16,59,6,84,174,105,13,51,12,2,9,32,8,4,11,10,0
156333623,democrat,TX,house,49,9,38,22,0,39,0,6,107,3,22,14,0,1,11,6,0,0,0,0,0
2962868158,democrat,VA,house,377,162,372,525,518,618,29,356,1818,81,348,122,22,7,204,24,24,29,46,98,7
249787913,democrat,DE,senate,54,33,90,188,276,53,21,62,266,35,47,91,3,0,19,15,44,0,28,41,0
811313565760163844,democrat,NV,senate,112,49,132,82,26,165,5,29,128,33,195,44,6,8,20,19,21,17,27,9,0
1099199839,democrat,NM,senate,91,65,78,102,120,122,14,118,243,56,130,80,2,3,87,21,31,23,113,107,3
1155335864,democrat,NJ,house,64,43,87,70,8,85,2,42,95,53,50,25,3,0,27,4,33,0,0,4,0
18696134,democrat,NJ,house,28,39,46,84,11,69,2,31,84,20,51,25,27,5,157,13,29,4,4,15,4
817050219007328258,democrat,DE,house,56,10,18,20,6,31,24,7,16,29,12,3,11,0,4,13,1,1,0,1,0
